ID_Agente,ID_Caso,Agente,Atributo,Género,Calidad,Labor,Relación_crímenes,Conteo_mínimo,Tipo_Institución,Doble_Atributo,RCDA,Proceso,
IDA5203,2307,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2307A,,null,,,,
IDA5204,2308,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"2308A, 2308B",,null,,,,
IDA5205,2309,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2309A,,null,,,,
IDA5206,2309,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2309A,,null,,,,
IDA5207,2310,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2310A,,null,,,,
IDA5208,2310,Persona,Víctima,Hombre,Sin especificar,Político del Estado,2310A,,null,,,,
IDA5209,2311,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2311A, 2311B",,null,,,,
IDA5210,2311,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2311A,1,null,,,,
IDA5211,2312,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2312A, 2312B",,null,,,,
IDA5212,2312,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2312A, 2312B",,null,,,,
IDA5213,2312,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"2312A, 2312B",1,null,,,,
IDA5214,2313,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2313A,,null,,,,
IDA5215,2313,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2313A,,null,,,,
IDA5216,2313,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2313A,,null,,,,
IDA5217,2314,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,2314A,,null,,,,
IDA5218,2314,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2314A,,null,,,,
IDA5219,2315,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2315A,,null,,,,
IDA5220,2315,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2315A,1,null,,,,
IDA5221,2316,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2316A,,null,,,,
IDA5222,2316,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2316A,,null,,,,
IDA5223,2316,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2316A,,null,,,,
IDA5224,2332,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,2332A,,null,,,,
IDA5225,2332,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2332A,,null,,,,
IDA5226,2333,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2333A,,null,,,,
IDA5227,2333,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2333A,1,null,,,,
IDA5228,2334,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2334A,,null,,,,
IDA5229,2334,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2334A,,null,,,,
IDA5230,2334,Institución,Víctima,null,null,null,2334A,,La autoridad,,,,
IDA5231,2335,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2335A,,null,,,,
IDA5232,2335,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2335A,,null,,,,
IDA5233,2336,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,2336A,,null,,,,
IDA5234,2336,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2336A,1,null,,,,
IDA5235,2338,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2338A,,null,,,,
IDA5236,2338,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2338A,,null,,,,
IDA5237,2339,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2339A,,null,,,,
IDA5238,2339,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2339A,,null,,,,
IDA5239,2339,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2339A,,null,,,,
IDA5240,2340,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2340A,,null,,,,
IDA5241,2340,Persona,Víctima,Hombre,Sin especificar,Político del Estado,2340A,,null,,,,
IDA5242,2341,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2341A,,null,,,,
IDA5243,2341,Persona,Víctima,Hombre,Sin especificar,Político del Estado,2341A,,null,,,,
IDA5244,2342,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2342A,,null,,,,
IDA5245,2342,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2342A,1,null,,,,
IDA5246,2343,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2343A,,null,,,,
IDA5247,2343,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2343A,,null,,,,
IDA5248,2345,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2345A, 2345B",,null,,,,
IDA5249,2345,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"2345A, 2345B",,null,,,,
IDA5250,2346,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2346A,,null,,,,
IDA5251,2346,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2346A,,null,,,,
IDA5252,2348,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2348A,,null,,,,
IDA5253,2348,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2348A,,null,,,,
IDA5254,2349,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2349A, 2349B",,null,,,,
IDA5255,2350,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2350A,,null,,,,
IDA5256,2350,Persona,Víctima,Hombre,Sin especificar,Político del Estado,2350A,,null,,,,
IDA5257,2351,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2351A,,null,,,,
IDA5258,2351,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2351A,,null,,,,
IDA5259,2353,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,2353A,,null,,,,
IDA5260,2353,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2353A,,null,,,,
IDA5261,2353,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2353A,,null,,,,
IDA5262,2354,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2354A, 2354B",,null,,,,
IDA5263,2354,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"2354A, 2354B",1,null,,,,
IDA5264,2357,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2357A,,null,,,,
IDA5265,2357,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2357A,,null,,,,
IDA5266,2358,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,2358A,,null,,,,
IDA5267,2358,Persona,Víctima,Hombre,Sin especificar,Político del Estado,2358A,,null,,,,
IDA5268,2359,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2359A,,null,,,,
IDA5269,2359,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2359A,1,null,,,,
IDA5270,2361,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2361A, 2361B",,null,,,,
IDA5271,2362,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2362A, 2362B",,null,,,,
IDA5272,2362,Persona,Víctima,Hombre,Sin especificar,Eclesiástico,"2362A, 2362B",,null,,,,
IDA5273,2363,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2363A, 2363B",,null,,,,
IDA5274,2363,Persona,Víctima,Hombre,Sin especificar,Político del Estado,"2363A, 2363B",,null,,,,
IDA5275,2364,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,2364A,,null,,1,,
IDA5276,2365,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2365A,,null,,,,
IDA5277,2365,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2365A,,null,,,,
IDA5278,2366,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2366A,,null,,,,
IDA5279,2366,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2366A,,null,,,,
IDA5280,2367,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2367A,,null,,,,
IDA5281,2367,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2367A,,null,,,,
IDA5282,2368,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2368A,,null,,,,
IDA5283,2369,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2369A,,null,,,,
IDA5284,2369,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2369A, 2369B",,null,,,,
IDA5285,2369,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2369A,,null,,,,
IDA5286,2369,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"2369A, 2369B",,null,,,,
IDA5287,2369,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2369B,,null,,,,
IDA5288,2370,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2370A, 2370B, 2370C",,null,,,,
IDA5289,2370,Persona,Víctima,Mujer,Sin especificar,Sin especificar,"2370A, 2370B",1,null,,,,
IDA5290,2370,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2370B,1,null,,,,
IDA5291,2370,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2370C,,null,,,,
IDA5292,2371,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2371A,1,null,,,,
IDA5293,2371,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,2371A,1,null,,,,
IDA5294,2371,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,2371A,1,null,,,,
IDA5295,2371,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2371A,1,null,,,,
IDA5296,2372,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2372A,,null,,,,
IDA5297,2372,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2372A,,null,,,,
IDA5298,2372,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2372A,,null,,,,
IDA5299,2373,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2373A,,null,,,,
IDA5300,2373,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2373A,,null,,,,
IDA5301,2374,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2374A,,null,,,,
IDA5302,2374,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2374A,1,null,,,,
IDA5303,2375,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2375A,,null,,,,
IDA5304,2375,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2375A,,null,,,,
IDA5305,2376,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2376A, 2376B",,null,,,,
IDA5306,2376,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"2376A, 2376B",1,null,,,,
IDA5307,2377,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2377A,,null,,,,
IDA5308,2377,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2377A,1,null,,,,
IDA5309,2378,Persona,Perpetrador,Hombre,Esclavo,Sin especificar,2378A,,null,,,,
IDA5310,2378,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2378A,,null,,,,
IDA5311,2379,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2379A,,null,,,,
IDA5312,2379,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2379A,1,null,,,,
IDA5313,2380,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2380A,,null,,,,
IDA5314,2380,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2380A,,null,,,,
IDA5315,2380,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2380A,1,null,,,,
IDA5316,2381,Persona,Perpetrador,Hombre,Indígenas,Sin especificar,2381A,,null,,,,
IDA5317,2381,Persona,Perpetrador,Mujer,Indígenas,Sin especificar,2381A,,null,,,,
IDA5318,2381,Persona,Víctima,Mujer,Indígenas,Sin especificar,2381A,,null,,,,
IDA5319,2382,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2382A,,null,,,,
IDA5320,2382,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2382A,1,null,,,,
IDA5321,2383,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"2383A, 2383B",,null,,1,,
IDA5322,2383,Persona,Víctima,Hombre,Sin especificar,Político del Estado,"2383A, 2383B",,null,,1,,
IDA5323,2384,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2384A,,null,,,,
IDA5324,2386,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2386A,,null,,,,
IDA5325,2387,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2387A,,null,,,,
IDA5326,2387,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2387A,,null,,,,
IDA5327,2389,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2389A, 2389B",,null,,,,
IDA5328,2389,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2389A,,null,,,,
IDA5329,2389,Institución,Víctima,null,null,null,2389B,,La autoridad,,,,
IDA5330,2390,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2390A, 2390B",,null,,,,
IDA5331,2390,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2390A,,null,,,,
IDA5332,2390,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2390A,,null,,,,
IDA5333,2391,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2391A,,null,,,,
IDA5334,2391,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2391A,1,null,,,,
IDA5335,2392,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2392A, 2392B",,null,,,,
IDA5336,2392,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2392A,1,null,,,,
IDA5337,2393,Persona,Perpetrador,Hombre,Indígenas,Sin especificar,"2393A, 2393B",,null,,,,
IDA5338,2393,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2393A,1,null,,,,
IDA5339,2394,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2394A,,null,,,,
IDA5340,2394,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2394A,1,null,,,,
IDA5341,2395,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2395A,,null,,,,
IDA5342,2396,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2396A,,null,,,,
IDA5343,2396,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2396A,,null,,,,
IDA5344,2397,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2397A,,null,,,,
IDA5345,2398,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2398A,,null,,,,
IDA5346,2398,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2398A,,null,,,,
IDA5347,2399,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2399A,,null,,,,
IDA5348,2399,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2399A,,null,,,,
IDA5349,2399,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2399A,,null,,,,
IDA5350,2400,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2400A,,null,,,,
IDA5351,2400,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2400A,,null,,,,
IDA5352,2401,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2401A,,null,,,,
IDA5353,2401,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2401A,,null,,,,
IDA5354,2402,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2402A,,null,,,,
IDA5355,2402,Persona,Víctima,Hombre,Indígenas,Sin especificar,2402A,1,null,,,,
IDA5356,2402,Persona,Víctima,Hombre,Indígenas,Sin especificar,2402A,1,null,,,,
IDA5357,2403,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2403A,,null,,,,
IDA5358,2403,Institución,Víctima,null,null,null,2403A,,La autoridad,,,,
IDA5359,2404,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2404A,,null,,,,
IDA5360,2404,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2404A,,null,,,,
IDA5361,2405,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2405A,,null,,,,
IDA5362,2405,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2405A,,null,,,,
IDA5363,2406,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2406A,,null,,,,
IDA5364,2406,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2406A,,null,,,,
IDA5365,2406,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2406A,,null,,,,
IDA5366,2408,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2408A,,null,,,,
IDA5367,2408,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2408A,,null,,,,
IDA5368,2408,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2408A,,null,,,,
IDA5369,2409,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2409A,,null,,,,
IDA5370,2409,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2409A,1,null,,,,
IDA5371,2410,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2410A,,null,,,,
IDA5372,2410,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2410A,,null,,,,
IDA5373,2411,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2411A,,null,,,,
IDA5374,2411,Persona,Víctima,Hombre,Sin especificar,Político del Estado,2411A,,null,,,,
IDA5375,2412,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2412A,,null,,,,
IDA5376,2412,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2412A,,null,,,,
IDA5377,2412,Persona,Perpetrador,Mujer,Sin especificar,Sin especificar,2412B,,null,,,,
IDA5378,2412,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2412B,,null,,,,
IDA5379,2412,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2412B,,null,,,,
IDA5380,2414,Persona,Perpetrador,Indeterminado,Indeterminado,Indeterminado,2414A,1,null,,,,
IDA5381,2414,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2414A,,null,,,,
IDA5382,2415,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2415A,,null,,,,
IDA5383,2415,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2415A,,null,,,,
IDA5384,2417,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2417A,,null,,,,
IDA5385,2417,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2417A,,null,,,,
IDA5386,2418,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2418A, 2418B",,null,,,,
IDA5387,2418,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2418A,,null,,,,
IDA5388,2418,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2418A,,null,,,,
IDA5389,2418,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2418B,1,null,,,,
IDA5390,2419,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2419A,,null,,,,
IDA5391,2420,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2420A,,null,,,,
IDA5392,2420,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2420A,1,null,,,,
IDA5393,2421,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2421A,,null,,,,
IDA5394,2421,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2421A,1,null,,,,
IDA5395,2422,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,2422A,,null,,,,
IDA5396,2423,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2423A,,null,,,,
IDA5397,2423,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2423A,,null,,,,
IDA5398,2424,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2424A, 2424B",,null,,1,,
IDA5399,2424,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"2424A, 2424B",,null,,1,,
IDA5400,2425,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2425A, 2425B",,null,,,,
IDA5401,2425,Persona,Víctima,Hombre,Sin especificar,Sin especificar,"2425A, 2425B, 2425C",,null,,,,
IDA5402,2425,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,2425C,,null,,,,
IDA5403,2426,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2426A, 2426B",,null,,,,
IDA5404,2426,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2426B,,null,,,,
IDA5405,2426,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2426B,,null,,,,
IDA5406,2426,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2426B,,null,,,,
IDA5407,2427,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2427A,,null,,,,
IDA5408,2427,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2427A,,null,,,,
IDA5409,2428,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2428A, 2428B",,null,,,,
IDA5410,2428,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,"2428A, 2428B",1,null,,,,
IDA5411,2429,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2429A, 2429B, 2429C",,null,,,,
IDA5412,2429,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2429B,1,null,,,,
IDA5413,2429,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2429B,1,null,,,,
IDA5414,2429,Institución,Víctima,null,null,null,2429C,,La autoridad,,,,
IDA5415,2430,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2430A, 2430B",,null,,,,
IDA5416,2430,Persona,Víctima,Indeterminado,Indeterminado,Indeterminado,2430A,1,null,,,,
IDA5417,2430,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2430B,,null,,,,
IDA5418,2431,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,"2431A, 2431B",,null,,1,,
IDA5419,2431,Persona,Víctima,Hombre,Sin especificar,Político del Estado,"2431A, 2431B",,null,,1,,
IDA5420,2432,Persona,Perpetrador,Hombre,Sin especificar,Político del Estado,2432A,,null,,,,
IDA5421,2432,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2432A,,null,,,,
IDA5422,2433,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2433A,,null,,,,
IDA5423,2433,Persona,Víctima,Mujer,Sin especificar,Sin especificar,2433A,,null,,,,
IDA5424,2434,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2434A,,null,,,,
IDA5425,2434,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2434A,,null,,,,
IDA5426,2435,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2435A,,null,,,,
IDA5427,2435,Persona,Víctima,Hombre,Sin especificar,Político del Estado,2435A,,null,,,,
IDA5428,2436,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2436A,,null,,,,
IDA5429,2436,Persona,Víctima,Hombre,Sin especificar,Eclesiástico,2436A,,null,,,,
IDA5430,2437,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,2437A,,null,,,,
IDA5431,2437,Persona,Cómplice,Indeterminado,Indeterminado,Indeterminado,2437A,1,null,,,,
IDA5432,2437,Persona,Cómplice,Indeterminado,Indeterminado,Indeterminado,2437A,1,null,,,,
IDA5433,2437,Persona,Víctima,Hombre,Sin especificar,Sin especificar,2437A,,null,,,,
IDA5434,2439,Persona,Perpetrador,Hombre,Sin especificar,Sin especificar,"2439A, 2439B",,null,,1,,
