ID_Caso,ID_Documento,Archivo,Código_Referencia,Sección,Fondo,Legajo,Documento,Folios,Número_Folios,Source
171,171A,AGN,SC.19,Colonia,Criminales (Juicios),7,11,456-491,30+,AGNSC.19711456-491171A
172,172A,AGN,SC.19,Colonia,Criminales (Juicios),7,12,492-513,4-30,AGNSC.19712492-513172A
173,173A,AGN,SC.19,Colonia,Criminales (Juicios),7,13,514-520,4-30,AGNSC.19713514-520173A
174,174A,AGN,SC.19,Colonia,Criminales (Juicios),7,14,521-530,4-30,AGNSC.19714521-530174A
175,175A,AGN,SC.19,Colonia,Criminales (Juicios),7,15,531-566,30+,AGNSC.19715531-566175A
175,175B,AGN,SC.19,Colonia,Criminales (Juicios),7,15,531-566,30+,AGNSC.19715531-566175B
176,176A,AGN,SC.19,Colonia,Criminales (Juicios),7,16,567-570,1-3,AGNSC.19716567-570176A
177,177A,AGN,SC.19,Colonia,Criminales (Juicios),7,17,571-577,4-30,AGNSC.19717571-577177A
178,178A,AGN,SC.19,Colonia,Criminales (Juicios),7,18,578-584,4-30,AGNSC.19718578-584178A
179,179A,AGN,SC.19,Colonia,Criminales (Juicios),7,19,585-588,1-3,AGNSC.19719585-588179A
180,180A,AGN,SC.19,Colonia,Criminales (Juicios),7,20,589-597,4-30,AGNSC.19720589-597180A
181,181A,AGN,SC.19,Colonia,Criminales (Juicios),7,21,598-613,4-30,AGNSC.19721598-613181A
181,181B,AGN,SC.19,Colonia,Criminales (Juicios),7,21,598-613,4-30,AGNSC.19721598-613181B
182,182A,AGN,SC.19,Colonia,Criminales (Juicios),7,22,614-654,30+,AGNSC.19722614-654182A
183,183A,AGN,SC.19,Colonia,Criminales (Juicios),7,23,655-672,4-30,AGNSC.19723655-672183A
183,183B,AGN,SC.19,Colonia,Criminales (Juicios),7,23,655-672,4-30,AGNSC.19723655-672183B
184,184A,AGN,SC.19,Colonia,Criminales (Juicios),7,24,673-698,4-30,AGNSC.19724673-698184A
185,185A,AGN,SC.19,Colonia,Criminales (Juicios),7,25,699-740,30+,AGNSC.19725699-740185A
186,186A,AGN,SC.19,Colonia,Criminales (Juicios),7,26,741-744,4-30,AGNSC.19726741-744186A
186,186B,AGN,SC.19,Colonia,Criminales (Juicios),77,8,321-324,4-30,AGNSC.19778321-324186B
187,187A,AGN,SC.19,Colonia,Criminales (Juicios),7,27,745-763,4-30,AGNSC.19727745-763187A
187,187B,AGN,SC.19,Colonia,Criminales (Juicios),7,27,745-763,4-30,AGNSC.19727745-763187B
188,188A,AGN,SC.19,Colonia,Criminales (Juicios),7,28,764-870,30+,AGNSC.19728764-870188A
189,189A,AGN,SC.19,Colonia,Criminales (Juicios),7,29,871-893,4-30,AGNSC.19729871-893189A
190,190A,AGN,SC.19,Colonia,Criminales (Juicios),7,30,894-902,4-30,AGNSC.19730894-902190A
191,191A,AGN,SC.19,Colonia,Criminales (Juicios),7,31,903-929,4-30,AGNSC.19731903-929191A
192,192A,AGN,SC.19,Colonia,Criminales (Juicios),7,32,930-931,1-3,AGNSC.19732930-931192A
192,192B,AGN,SC.19,Colonia,Criminales (Juicios),7,32,930-931,1-3,AGNSC.19732930-931192B
193,193A,AGN,SC.19,Colonia,Criminales (Juicios),7,33,932-935,1-3,AGNSC.19733932-935193A
193,193B,AGN,SC.19,Colonia,Criminales (Juicios),7,33,932-935,1-3,AGNSC.19733932-935193B
194,194A,AGN,SC.19,Colonia,Criminales (Juicios),7,34,936-960,4-30,AGNSC.19734936-960194A
194,194B,AGN,SC.19,Colonia,Criminales (Juicios),7,34,936-960,4-30,AGNSC.19734936-960194B
195,195A,AGN,SC.19,Colonia,Criminales (Juicios),7,35,961-1008,30+,AGNSC.19735961-1008195A
195,195B,AGN,SC.19,Colonia,Criminales (Juicios),7,35,961-1008,30+,AGNSC.19735961-1008195B
196,196A,AGN,SC.19,Colonia,Criminales (Juicios),8,1,1-58,30+,AGNSC.19811-58196A
197,197A,AGN,SC.19,Colonia,Criminales (Juicios),8,1,1-58,30+,AGNSC.19811-58197A
197,197B,AGN,SC.19,Colonia,Criminales (Juicios),8,1,1-58,30+,AGNSC.19811-58197B
198,198A,AGN,SC.19,Colonia,Criminales (Juicios),8,2,59-105,30+,AGNSC.198259-105198A
199,199A,AGN,SC.19,Colonia,Criminales (Juicios),8,3,106-172,30+,AGNSC.1983106-172199A
200,200A,AGN,SC.19,Colonia,Criminales (Juicios),8,4,173-194,4-30,AGNSC.1984173-194200A
201,201A,AGN,SC.19,Colonia,Criminales (Juicios),8,5,195-230,30+,AGNSC.1985195-230201A
201,201B,AGN,SC.19,Colonia,Criminales (Juicios),8,5,195-230,30+,AGNSC.1985195-230201B
202,202A,AGN,SC.19,Colonia,Criminales (Juicios),8,6,231-256,4-30,AGNSC.1986231-256202A
203,203A,AGN,SC.19,Colonia,Criminales (Juicios),8,8,262-270,4-30,AGNSC.1988262-270203A
204,204A,AGN,SC.19,Colonia,Criminales (Juicios),8,9,271,1-3,AGNSC.1989271204A
205,205A,AGN,SC.19,Colonia,Criminales (Juicios),8,10,272,1-3,AGNSC.19810272205A
205,205B,AGN,SC.19,Colonia,Criminales (Juicios),8,10,272,1-3,AGNSC.19810272205B
206,206A,AGN,SC.19,Colonia,Criminales (Juicios),8,11,273,1-3,AGNSC.19811273206A
206,206B,AGN,SC.19,Colonia,Criminales (Juicios),8,11,273,1-3,AGNSC.19811273206B
207,207A,AGN,SC.19,Colonia,Criminales (Juicios),8,12,274-295,4-30,AGNSC.19812274-295207A
208,208A,AGN,SC.19,Colonia,Criminales (Juicios),8,13,296-326,4-30,AGNSC.19813296-326208A
209,209A,AGN,SC.19,Colonia,Criminales (Juicios),8,14,327-334,4-30,AGNSC.19814327-334209A
210,210A,AGN,SC.19,Colonia,Criminales (Juicios),8,15,335-340,4-30,AGNSC.19815335-340210A
211,211A,AGN,SC.19,Colonia,Criminales (Juicios),8,16,341-364,4-30,AGNSC.19816341-364211A
212,212A,AGN,SC.19,Colonia,Criminales (Juicios),8,17,365-435,30+,AGNSC.19817365-435212A
213,213A,AGN,SC.19,Colonia,Criminales (Juicios),8,18,436-439,1-3,AGNSC.19818436-439213A
213,213B,AGN,SC.19,Colonia,Criminales (Juicios),8,18,436-439,1-3,AGNSC.19818436-439213B
214,214A,AGN,SC.19,Colonia,Criminales (Juicios),8,19,440-469,4-30,AGNSC.19819440-469214A
214,214B,AGN,SC.19,Colonia,Criminales (Juicios),8,19,440-469,4-30,AGNSC.19819440-469214B
214,214C,AGN,SC.19,Colonia,Criminales (Juicios),8,19,440-469,4-30,AGNSC.19819440-469214C
215,215A,AGN,SC.19,Colonia,Criminales (Juicios),8,20,470-473,1-3,AGNSC.19820470-473215A
216,216A,AGN,SC.19,Colonia,Criminales (Juicios),8,21,474-479,4-30,AGNSC.19821474-479216A
217,217A,AGN,SC.19,Colonia,Criminales (Juicios),8,22,480-485,4-30,AGNSC.19822480-485217A
218,218A,AGN,SC.19,Colonia,Criminales (Juicios),8,23,486-496,4-30,AGNSC.19823486-496218A
218,218B,AGN,SC.19,Colonia,Criminales (Juicios),8,23,486-496,4-30,AGNSC.19823486-496218B
219,219A,AGN,SC.19,Colonia,Criminales (Juicios),8,24,497-731,30+,AGNSC.19824497-731219A
220,220A,AGN,SC.19,Colonia,Criminales (Juicios),8,25,732-1033,30+,AGNSC.19825732-1033220A
220,220B,AGN,SC.19,Colonia,Criminales (Juicios),8,25,732-1033,30+,AGNSC.19825732-1033220B
221,221A,AGN,SC.19,Colonia,Criminales (Juicios),9,1,1-58,30+,AGNSC.19911-58221A
221,221B,AGN,SC.19,Colonia,Criminales (Juicios),9,1,1-58,30+,AGNSC.19911-58221B
222,222A,AGN,SC.19,Colonia,Criminales (Juicios),9,2,59-83,4-30,AGNSC.199259-83222A
223,223A,AGN,SC.19,Colonia,Criminales (Juicios),9,3,84-88,4-30,AGNSC.199384-88223A
224,224A,AGN,SC.19,Colonia,Criminales (Juicios),9,4,89-122,30+,AGNSC.199489-122224A
224,224B,AGN,SC.19,Colonia,Criminales (Juicios),9,4,89-122,30+,AGNSC.199489-122224B
225,225A,AGN,SC.19,Colonia,Criminales (Juicios),9,5,123-131,4-30,AGNSC.1995123-131225A
226,226A,AGN,SC.19,Colonia,Criminales (Juicios),9,6,132-188,30+,AGNSC.1996132-188226A
227,227A,AGN,SC.19,Colonia,Criminales (Juicios),9,7,189-195,4-30,AGNSC.1997189-195227A
227,227B,AGN,SC.19,Colonia,Criminales (Juicios),9,7,189-195,4-30,AGNSC.1997189-195227B
228,228A,AGN,SC.19,Colonia,Criminales (Juicios),9,8,196-218,4-30,AGNSC.1998196-218228A
229,229A,AGN,SC.19,Colonia,Criminales (Juicios),9,9,219-227,4-30,AGNSC.1999219-227229A
230,230A,AGN,SC.19,Colonia,Criminales (Juicios),9,10,228-238,4-30,AGNSC.19910228-238230A
231,231A,AGN,SC.19,Colonia,Criminales (Juicios),9,11,239-247,4-30,AGNSC.19911239-247231A
232,232A,AGN,SC.19,Colonia,Criminales (Juicios),9,12,248-300,30+,AGNSC.19912248-300232A
233,233A,AGN,SC.19,Colonia,Criminales (Juicios),9,13,301-344,30+,AGNSC.19913301-344233A
234,234A,AGN,SC.19,Colonia,Criminales (Juicios),9,14,345-360,4-30,AGNSC.19914345-360234A
235,235A,AGN,SC.19,Colonia,Criminales (Juicios),9,15,361-367,4-30,AGNSC.19915361-367235A
236,236A,AGN,SC.19,Colonia,Criminales (Juicios),9,16,368-390,4-30,AGNSC.19916368-390236A
236,236B,AGN,SC.19,Colonia,Criminales (Juicios),9,16,368-390,4-30,AGNSC.19916368-390236B
236,236C,AGN,SC.19,Colonia,Criminales (Juicios),9,17,391-396,4-30,AGNSC.19917391-396236C
237,237A,AGN,SC.19,Colonia,Criminales (Juicios),9,18,397-419,4-30,AGNSC.19918397-419237A
238,238A,AGN,SC.19,Colonia,Criminales (Juicios),9,19,420-443,4-30,AGNSC.19919420-443238A
238,238B,AGN,SC.19,Colonia,Criminales (Juicios),9,19,420-443,4-30,AGNSC.19919420-443238B
239,239A,AGN,SC.19,Colonia,Criminales (Juicios),9,21,451-494,30+,AGNSC.19921451-494239A
240,240A,AGN,SC.19,Colonia,Criminales (Juicios),9,22,495-505,4-30,AGNSC.19922495-505240A
241,241A,AGN,SC.19,Colonia,Criminales (Juicios),9,23,506-547,30+,AGNSC.19923506-547241A
241,241B,AGN,SC.19,Colonia,Criminales (Juicios),9,23,506-547,30+,AGNSC.19923506-547241B
242,242A,AGN,SC.19,Colonia,Criminales (Juicios),9,24,548-552,30+,AGNSC.19924548-552242A
242,242B,AGN,SC.19,Colonia,Criminales (Juicios),138,6,445-447,30+,AGNSC.191386445-447242B
243,243A,AGN,SC.19,Colonia,Criminales (Juicios),9,25,553-645,30+,AGNSC.19925553-645243A
243,243B,AGN,SC.19,Colonia,Criminales (Juicios),153,9,362-486,30+,AGNSC.191539362-486243B
244,244A,AGN,SC.19,Colonia,Criminales (Juicios),9,26,646-659,4-30,AGNSC.19926646-659244A
244,244B,AGN,SC.19,Colonia,Criminales (Juicios),9,26,646-659,4-30,AGNSC.19926646-659244B
245,245A,AGN,SC.19,Colonia,Criminales (Juicios),9,27,660-695,30+,AGNSC.19927660-695245A
246,246A,AGN,SC.19,Colonia,Criminales (Juicios),9,28,696-715,4-30,AGNSC.19928696-715246A
247,247A,AGN,SC.19,Colonia,Criminales (Juicios),9,30,767-774,4-30,AGNSC.19930767-774247A
248,248A,AGN,SC.19,Colonia,Criminales (Juicios),9,31,775-785,4-30,AGNSC.19931775-785248A
249,249A,AGN,SC.19,Colonia,Criminales (Juicios),9,32,786-815,30+,AGNSC.19932786-815249A
250,250A,AGN,SC.19,Colonia,Criminales (Juicios),9,33,816-905,30+,AGNSC.19933816-905250A
251,251A,AGN,SC.19,Colonia,Criminales (Juicios),9,34,906-911,4-30,AGNSC.19934906-911251A
252,252A,AGN,SC.19,Colonia,Criminales (Juicios),9,35,912-983,30+,AGNSC.19935912-983252A
253,253A,AGN,SC.19,Colonia,Criminales (Juicios),9,36,984-1015,30+,AGNSC.19936984-1015253A
253,253B,AGN,SC.19,Colonia,Criminales (Juicios),9,36,984-1015,30+,AGNSC.19936984-1015253B
254,254A,AGN,SC.19,Colonia,Criminales (Juicios),10,1,1-29,4-30,AGNSC.191011-29254A
254,254B,AGN,SC.19,Colonia,Criminales (Juicios),10,1,1-29,4-30,AGNSC.191011-29254B
255,255A,AGN,SC.19,Colonia,Criminales (Juicios),10,2,30-33,1-3,AGNSC.1910230-33255A
255,255B,AGN,SC.19,Colonia,Criminales (Juicios),10,2,30-33,1-3,AGNSC.1910230-33255B
256,256A,AGN,SC.19,Colonia,Criminales (Juicios),10,3,34-40,4-30,AGNSC.1910334-40256A
257,257A,AGN,SC.19,Colonia,Criminales (Juicios),10,4,41-69,4-30,AGNSC.1910441-69257A
258,258A,AGN,SC.19,Colonia,Criminales (Juicios),10,5,70-86,4-30,AGNSC.1910570-86258A
258,258B,AGN,SC.19,Colonia,Criminales (Juicios),10,5,70-86,4-30,AGNSC.1910570-86258B
259,259A,AGN,SC.19,Colonia,Criminales (Juicios),10,6,87-106,4-30,AGNSC.1910687-106259A
260,260A,AGN,SC.19,Colonia,Criminales (Juicios),10,7,107-154,30+,AGNSC.19107107-154260A
261,261A,AGN,SC.19,Colonia,Criminales (Juicios),10,8,155-181,4-30,AGNSC.19108155-181261A
262,262A,AGN,SC.19,Colonia,Criminales (Juicios),10,9,182-216,30+,AGNSC.19109182-216262A
263,263A,AGN,SC.19,Colonia,Criminales (Juicios),10,10,217-255,30+,AGNSC.191010217-255263A
264,264A,AGN,SC.19,Colonia,Criminales (Juicios),10,11,256-320,30+,AGNSC.191011256-320264A
265,265A,AGN,SC.19,Colonia,Criminales (Juicios),10,12,321-346,4-30,AGNSC.191012321-346265A
265,265B,AGN,SC.19,Colonia,Criminales (Juicios),10,12,321-346,4-30,AGNSC.191012321-346265B
266,266A,AGN,SC.19,Colonia,Criminales (Juicios),10,13,347-378,30+,AGNSC.191013347-378266A
267,267A,AGN,SC.19,Colonia,Criminales (Juicios),10,14,379-395,4-30,AGNSC.191014379-395267A
267,267B,AGN,SC.19,Colonia,Criminales (Juicios),10,14,379-395,4-30,AGNSC.191014379-395267B
267,267C,AGN,SC.19,Colonia,Criminales (Juicios),10,14,379-395,4-30,AGNSC.191014379-395267C
268,268A,AGN,SC.19,Colonia,Criminales (Juicios),10,15,396-403,4-30,AGNSC.191015396-403268A
269,269A,AGN,SC.19,Colonia,Criminales (Juicios),10,16,404-409,4-30,AGNSC.191016404-409269A
270,270A,AGN,SC.19,Colonia,Criminales (Juicios),10,17,410-420,4-30,AGNSC.191017410-420270A
271,271A,AGN,SC.19,Colonia,Criminales (Juicios),10,18,421-431,4-30,AGNSC.191018421-431271A
272,272A,AGN,SC.19,Colonia,Criminales (Juicios),10,19,432-447,4-30,AGNSC.191019432-447272A
272,272B,AGN,SC.19,Colonia,Criminales (Juicios),10,19,432-447,4-30,AGNSC.191019432-447272B
273,273A,AGN,SC.19,Colonia,Criminales (Juicios),10,20,448-474,4-30,AGNSC.191020448-474273A
274,274A,AGN,SC.19,Colonia,Criminales (Juicios),10,21,475-484,4-30,AGNSC.191021475-484274A
275,275A,AGN,SC.19,Colonia,Criminales (Juicios),10,22,485-535,30+,AGNSC.191022485-535275A
275,275B,AGN,SC.19,Colonia,Criminales (Juicios),10,22,485-535,30+,AGNSC.191022485-535275B
276,276A,AGN,SC.19,Colonia,Criminales (Juicios),10,23,536-568,4-30,AGNSC.191023536-568276A
276,276B,AGN,SC.19,Colonia,Criminales (Juicios),10,23,536-568,4-30,AGNSC.191023536-568276B
277,277A,AGN,SC.19,Colonia,Criminales (Juicios),10,24,569-633,30+,AGNSC.191024569-633277A
278,278A,AGN,SC.19,Colonia,Criminales (Juicios),10,25,634-656,4-30,AGNSC.191025634-656278A
279,279A,AGN,SC.19,Colonia,Criminales (Juicios),10,26,657-733,30+,AGNSC.191026657-733279A
280,280A,AGN,SC.19,Colonia,Criminales (Juicios),10,27,734-787,30+,AGNSC.191027734-787280A
281,281A,AGN,SC.19,Colonia,Criminales (Juicios),10,28,788-814,4-30,AGNSC.191028788-814281A
282,282A,AGN,SC.19,Colonia,Criminales (Juicios),10,29,815-827,4-30,AGNSC.191029815-827282A
282,282B,AGN,SC.19,Colonia,Criminales (Juicios),10,29,815-827,4-30,AGNSC.191029815-827282B
283,283A,AGN,SC.19,Colonia,Criminales (Juicios),10,30,828-833,4-30,AGNSC.191030828-833283A
284,284A,AGN,SC.19,Colonia,Criminales (Juicios),10,31,834-837,4-30,AGNSC.191031834-837284A
285,285A,AGN,SC.19,Colonia,Criminales (Juicios),10,32,838-866,30+,AGNSC.191032838-866285A
286,286A,AGN,SC.19,Colonia,Criminales (Juicios),10,33,867-884,4-30,AGNSC.191033867-884286A
286,286B,AGN,SC.19,Colonia,Criminales (Juicios),10,33,867-884,4-30,AGNSC.191033867-884286B
287,287A,AGN,SC.19,Colonia,Criminales (Juicios),10,34,885-954,4-30,AGNSC.191034885-954287A
287,287B,AGN,SC.19,Colonia,Criminales (Juicios),10,34,885-954,4-30,AGNSC.191034885-954287B
288,288A,AGN,SC.19,Colonia,Criminales (Juicios),10,35,955-960,4-30,AGNSC.191035955-960288A
288,288B,AGN,SC.19,Colonia,Criminales (Juicios),10,35,955-960,4-30,AGNSC.191035955-960288B
289,289A,AGN,SC.19,Colonia,Criminales (Juicios),10,36,961-963,1-3,AGNSC.191036961-963289A
290,290A,AGN,SC.19,Colonia,Criminales (Juicios),10,37,964-1011,30+,AGNSC.191037964-1011290A
290,290B,AGN,SC.19,Colonia,Criminales (Juicios),10,37,964-1011,30+,AGNSC.191037964-1011290B
291,291A,AGN,SC.19,Colonia,Criminales (Juicios),11,1,1-6,4-30,AGNSC.191111-6291A
292,292A,AGN,SC.19,Colonia,Criminales (Juicios),11,2,7-14,4-30,AGNSC.191127-14292A
293,293A,AGN,SC.19,Colonia,Criminales (Juicios),11,3,15-31,4-30,AGNSC.1911315-31293A
294,294A,AGN,SC.19,Colonia,Criminales (Juicios),11,4,32-43,4-30,AGNSC.1911432-43294A
295,295A,AGN,SC.19,Colonia,Criminales (Juicios),11,5,44-66,4-30,AGNSC.1911544-66295A
296,296A,AGN,SC.19,Colonia,Criminales (Juicios),11,6,67-99,4-30,AGNSC.1911667-99296A
296,296B,AGN,SC.19,Colonia,Criminales (Juicios),11,6,67-99,4-30,AGNSC.1911667-99296B
297,297A,AGN,SC.19,Colonia,Criminales (Juicios),11,7,100-119,4-30,AGNSC.19117100-119297A
298,298A,AGN,SC.19,Colonia,Criminales (Juicios),11,8,120-160,30+,AGNSC.19118120-160298A
299,299A,AGN,SC.19,Colonia,Criminales (Juicios),11,10,171-177,4-30,AGNSC.191110171-177299A
299,299B,AGN,SC.19,Colonia,Criminales (Juicios),11,10,171-177,4-30,AGNSC.191110171-177299B
300,300A,AGN,SC.19,Colonia,Criminales (Juicios),11,11,178-195,4-30,AGNSC.191111178-195300A
301,301A,AGN,SC.19,Colonia,Criminales (Juicios),11,12,196-339,30+,AGNSC.191112196-339301A
302,302A,AGN,SC.19,Colonia,Criminales (Juicios),11,13,340-343,1-3,AGNSC.191113340-343302A
303,303A,AGN,SC.19,Colonia,Criminales (Juicios),11,14,344-431,30+,AGNSC.191114344-431303A
304,304A,AGN,SC.19,Colonia,Criminales (Juicios),11,15,432-480,30+,AGNSC.191115432-480304A
304,304B,AGN,SC.19,Colonia,Criminales (Juicios),11,15,432-480,30+,AGNSC.191115432-480304B
304,304C,AGN,SC.19,Colonia,Criminales (Juicios),11,15,432-480,30+,AGNSC.191115432-480304C
305,305A,AGN,SC.19,Colonia,Criminales (Juicios),11,16,481-635,30+,AGNSC.191116481-635305A
306,306A,AGN,SC.19,Colonia,Criminales (Juicios),11,17,636-679,30+,AGNSC.191117636-679306A
307,307A,AGN,SC.19,Colonia,Criminales (Juicios),11,18,680-704,4-30,AGNSC.191118680-704307A
308,308A,AGN,SC.19,Colonia,Criminales (Juicios),11,20,704-715,4-30,AGNSC.191120704-715308A
309,309A,AGN,SC.19,Colonia,Criminales (Juicios),11,21,716-727,4-30,AGNSC.191121716-727309A
310,310A,AGN,SC.19,Colonia,Criminales (Juicios),11,22,728-742,4-30,AGNSC.191122728-742310A
311,311A,AGN,SC.19,Colonia,Criminales (Juicios),11,23,743-753,4-30,AGNSC.191123743-753311A
312,312A,AGN,SC.19,Colonia,Criminales (Juicios),11,24,754-764,4-30,AGNSC.191124754-764312A
312,312B,AGN,SC.19,Colonia,Criminales (Juicios),11,24,754-764,4-30,AGNSC.191124754-764312B
312,312C,AGN,SC.19,Colonia,Criminales (Juicios),11,24,754-764,4-30,AGNSC.191124754-764312C
313,313A,AGN,SC.19,Colonia,Criminales (Juicios),11,25,765-770,4-30,AGNSC.191125765-770313A
314,314A,AGN,SC.19,Colonia,Criminales (Juicios),11,26,771-772,1-3,AGNSC.191126771-772314A
314,314B,AGN,SC.19,Colonia,Criminales (Juicios),11,26,771-772,1-3,AGNSC.191126771-772314B
315,315A,AGN,SC.19,Colonia,Criminales (Juicios),11,27,773-901,30+,AGNSC.191127773-901315A
316,316A,AGN,SC.19,Colonia,Criminales (Juicios),11,28,902-904,1-3,AGNSC.191128902-904316A
317,317A,AGN,SC.19,Colonia,Criminales (Juicios),11,29,905-926,4-30,AGNSC.191129905-926317A
318,318A,AGN,SC.19,Colonia,Criminales (Juicios),11,30,927-960,30+,AGNSC.191130927-960318A
319,319A,AGN,SC.19,Colonia,Criminales (Juicios),11,31,961-992,30+,AGNSC.191131961-992319A
319,319B,AGN,SC.19,Colonia,Criminales (Juicios),11,31,961-992,30+,AGNSC.191131961-992319B
320,320A,AGN,SC.19,Colonia,Criminales (Juicios),11,32,993-1018,4-30,AGNSC.191132993-1018320A
320,320B,AGN,SC.19,Colonia,Criminales (Juicios),11,32,993-1018,4-30,AGNSC.191132993-1018320B
321,321A,AGN,SC.19,Colonia,Criminales (Juicios),12,1,1-40,30+,AGNSC.191211-40321A
322,322A,AGN,SC.19,Colonia,Criminales (Juicios),12,2,241-245,4-30,AGNSC.19122241-245322A
323,323A,AGN,SC.19,Colonia,Criminales (Juicios),12,3,246-443,30+,AGNSC.19123246-443323A
324,324A,AGN,SC.19,Colonia,Criminales (Juicios),12,4,444-446,1-3,AGNSC.19124444-446324A
324,324B,AGN,SC.19,Colonia,Criminales (Juicios),12,4,444-446,1-3,AGNSC.19124444-446324B
325,325A,AGN,SC.19,Colonia,Criminales (Juicios),12,5,447-483,30+,AGNSC.19125447-483325A
326,326A,AGN,SC.19,Colonia,Criminales (Juicios),12,6,484-501,4-30,AGNSC.19126484-501326A
327,327A,AGN,SC.19,Colonia,Criminales (Juicios),12,7,502-589,30+,AGNSC.19127502-589327A
327,327B,AGN,SC.19,Colonia,Criminales (Juicios),12,7,502-589,30+,AGNSC.19127502-589327B
328,328A,AGN,SC.19,Colonia,Criminales (Juicios),12,8,591-635,30+,AGNSC.19128591-635328A
329,329A,AGN,SC.19,Colonia,Criminales (Juicios),12,10,640-656,4-30,AGNSC.191210640-656329A
329,329B,AGN,SC.19,Colonia,Criminales (Juicios),12,10,640-656,4-30,AGNSC.191210640-656329B
330,330A,AGN,SC.19,Colonia,Criminales (Juicios),12,11,657-708,30+,AGNSC.191211657-708330A
331,331A,AGN,SC.19,Colonia,Criminales (Juicios),12,12,709-757,30+,AGNSC.191212709-757331A
332,332A,AGN,SC.19,Colonia,Criminales (Juicios),12,13,758-766,4-30,AGNSC.191213758-766332A
333,333A,AGN,SC.19,Colonia,Criminales (Juicios),12,14,767-889,30+,AGNSC.191214767-889333A
333,333B,AGN,SC.19,Colonia,Criminales (Juicios),12,14,767-889,30+,AGNSC.191214767-889333B
334,334A,AGN,SC.19,Colonia,Criminales (Juicios),12,15,890-945,30+,AGNSC.191215890-945334A
335,335A,AGN,SC.19,Colonia,Criminales (Juicios),12,16,946-969,30+,AGNSC.191216946-969335A
335,335B,AGN,SC.19,Colonia,Criminales (Juicios),12,16,946-969,30+,AGNSC.191216946-969335B
335,335C,AGN,SC.19,Colonia,Criminales (Juicios),12,16,946-969,30+,AGNSC.191216946-969335C
336,336A,AGN,SC.19,Colonia,Criminales (Juicios),12,18,979-986,4-30,AGNSC.191218979-986336A
336,336B,AGN,SC.19,Colonia,Criminales (Juicios),12,18,979-986,4-30,AGNSC.191218979-986336B
337,337A,AGN,SC.19,Colonia,Criminales (Juicios),12,19,987-992,4-30,AGNSC.191219987-992337A
338,338A,AGN,SC.19,Colonia,Criminales (Juicios),12,20,993-1003,4-30,AGNSC.191220993-1003338A
339,339A,AGN,SC.19,Colonia,Criminales (Juicios),13,1,1-77,30+,AGNSC.191311-77339A
340,340A,AGN,SC.19,Colonia,Criminales (Juicios),13,2,178-186,4-30,AGNSC.19132178-186340A
340,340B,AGN,SC.19,Colonia,Criminales (Juicios),13,2,178-186,4-30,AGNSC.19132178-186340B
341,341A,AGN,SC.19,Colonia,Criminales (Juicios),13,3,187-226,30+,AGNSC.19133187-226341A
341,341B,AGN,SC.19,Colonia,Criminales (Juicios),13,3,187-226,30+,AGNSC.19133187-226341B
341,341C,AGN,SC.19,Colonia,Criminales (Juicios),13,3,187-226,30+,AGNSC.19133187-226341C
342,342A,AGN,SC.19,Colonia,Criminales (Juicios),13,4,227-370,30+,AGNSC.19134227-370342A
342,342B,AGN,SC.19,Colonia,Criminales (Juicios),13,4,227-370,30+,AGNSC.19134227-370342B
343,343A,AGN,SC.19,Colonia,Criminales (Juicios),13,5,371-415,30+,AGNSC.19135371-415343A
344,344A,AGN,SC.19,Colonia,Criminales (Juicios),13,6,416-449,30+,AGNSC.19136416-449344A
344,344B,AGN,SC.19,Colonia,Criminales (Juicios),13,6,416-449,30+,AGNSC.19136416-449344B
345,345A,AGN,SC.19,Colonia,Criminales (Juicios),13,7,450-561,30+,AGNSC.19137450-561345A
345,345B,AGN,SC.19,Colonia,Criminales (Juicios),13,7,450-561,30+,AGNSC.19137450-561345B
345,345C,AGN,SC.19,Colonia,Criminales (Juicios),13,7,450-561,30+,AGNSC.19137450-561345C
345,345D,AGN,SC.19,Colonia,Criminales (Juicios),13,9,687-704,30+,AGNSC.19139687-704345D
345,345E,AGN,SC.19,Colonia,Criminales (Juicios),13,9,687-704,30+,AGNSC.19139687-704345E
345,345F,AGN,SC.19,Colonia,Criminales (Juicios),13,9,687-704,30+,AGNSC.19139687-704345F
345,345G,AGN,SC.19,Colonia,Criminales (Juicios),13,8,562-686,30+,AGNSC.19138562-686345G
346,346A,AGN,SC.19,Colonia,Criminales (Juicios),13,10,705-752,30+,AGNSC.191310705-752346A
347,347A,AGN,SC.19,Colonia,Criminales (Juicios),13,11,753-1058,30+,AGNSC.191311753-1058347A
348,348A,AGN,SC.19,Colonia,Criminales (Juicios),14,1,1-43,30+,AGNSC.191411-43348A
348,348B,AGN,SC.19,Colonia,Criminales (Juicios),14,1,1-43,30+,AGNSC.191411-43348B
349,349A,AGN,SC.19,Colonia,Criminales (Juicios),14,2,44-61,4-30,AGNSC.1914244-61349A
350,350A,AGN,SC.19,Colonia,Criminales (Juicios),14,3,62-75,4-30,AGNSC.1914362-75350A
351,351A,AGN,SC.19,Colonia,Criminales (Juicios),14,4,76-206,30+,AGNSC.1914476-206351A
352,352A,AGN,SC.19,Colonia,Criminales (Juicios),14,5,207-264,30+,AGNSC.19145207-264352A
353,353A,AGN,SC.19,Colonia,Criminales (Juicios),14,6,265-403,30+,AGNSC.19146265-403353A
354,354A,AGN,SC.19,Colonia,Criminales (Juicios),14,7,404-428,4-30,AGNSC.19147404-428354A
