ID_Caso,TipoProceso,MujeresMencionadas,FechaInicial,Fecha_Final
3546,Proceso judicial criminal identificable,,1807,1807
3547,Proceso judicial criminal identificable,1,1800,1800
3548,Proceso judicial criminal identificable,1,1809,1809
3549,Proceso judicial criminal identificable,1,1803,1803
3550,Proceso judicial criminal identificable,1,1808,1808
3551,Proceso judicial criminal identificable,1,1755,1755
3552,Proceso judicial criminal identificable,1,1806,1806
3553,Proceso judicial criminal identificable,1,1777,1777
3554,Proceso judicial criminal identificable,1,1801,1801
3555,Proceso judicial criminal identificable,,1758,1758
3556,Proceso judicial criminal identificable,1,1807,1807
3557,No es un proceso penal con delito identificable,,1802,1802
3558,No es un proceso penal con delito identificable,,1797,1797
3559,No es un proceso penal con delito identificable,,1792,1792
3560,No es un proceso penal con delito identificable,,1791,1791
3561,Proceso judicial criminal identificable,,1789,1789
3562,Proceso judicial criminal identificable,1,1789,1789
3563,No es un proceso penal con delito identificable,,1752,1752
3564,No es un proceso penal con delito identificable,,1765,1765
3565,No es un proceso penal con delito identificable,,1797,1797
3566,No es un proceso penal con delito identificable,,1776,1776
3567,Proceso judicial criminal identificable,1,1783,1783
3568,Proceso judicial criminal identificable,,1798,1798
3569,Proceso judicial criminal identificable,,1804,1804
3570,Proceso judicial criminal identificable,,1798,1798
3571,Proceso judicial criminal identificable,1,1801,1801
3572,Proceso judicial criminal identificable,1,1804,1804
3573,Proceso judicial criminal identificable,,1781,1781
3574,Proceso judicial criminal identificable,,1606,1606
3575,Proceso judicial criminal identificable,,1801,1801
3576,Proceso judicial criminal identificable,,1752,1752
3577,Proceso judicial criminal identificable,1,1807,1807
3578,Proceso judicial criminal identificable,,1792,1792
3579,Proceso judicial criminal identificable,,1769,1769
3580,Proceso judicial criminal identificable,,1783,1783
3581,Proceso judicial criminal identificable,,1805,1805
3582,Proceso judicial criminal identificable,,1799,1799
3583,Proceso judicial criminal identificable,,1795,1805
3584,Proceso judicial criminal identificable,,1799,1799
3585,Proceso judicial criminal identificable,1,1799,1799
3586,Proceso judicial criminal identificable,1,1800,1800
3587,Proceso judicial criminal identificable,,1806,1806
3588,Proceso judicial criminal identificable,1,1641,1641
3589,Proceso judicial criminal identificable,,1772,1772
3590,Proceso judicial criminal identificable,,1803,1803
3591,Proceso judicial criminal identificable,,1806,1806
3592,Proceso judicial criminal identificable,,1808,1808
3593,Proceso judicial criminal identificable,,1657,1657
3594,Proceso judicial criminal identificable,1,1657,1657
3595,Proceso judicial criminal identificable,,1647,1647
3596,Proceso judicial criminal identificable,,1802,1802
3597,Proceso judicial criminal identificable,,1802,1802
3598,Proceso judicial criminal identificable,1,1744,1744
3599,Proceso judicial criminal identificable,,1633,1633
3600,Proceso judicial criminal identificable,,1761,1761
3601,Proceso judicial criminal identificable,,1757,1757
3602,Proceso judicial criminal identificable,,1789,1789
3603,Proceso judicial criminal identificable,,1757,1757
3604,Proceso judicial criminal identificable,1,1805,1805
3605,Proceso judicial criminal identificable,1,1758,1758
3606,Proceso judicial criminal identificable,,1803,1803
3607,Proceso judicial criminal identificable,,1802,1802
3608,Proceso judicial criminal identificable,,1805,1805
3609,Proceso judicial criminal identificable,1,1807,1807
3610,Proceso judicial criminal identificable,,1770,1770
3611,No es un proceso penal con delito identificable,,1804,1804
3612,No es un proceso penal con delito identificable,,1806,1806
3613,Proceso judicial criminal identificable,,1805,1805
3614,Proceso judicial criminal identificable,,1802,1802
3615,Proceso judicial criminal identificable,1,1809,1809
3616,Proceso judicial criminal identificable,,1623,1623
3617,Proceso judicial criminal identificable,,1780,1780
3618,Proceso judicial criminal identificable,1,1795,1795
3619,Proceso judicial criminal identificable,1,1808,1808
3620,Proceso judicial criminal identificable,,1805,1805
3621,Proceso judicial criminal identificable,,1807,1807
3622,Proceso judicial criminal identificable,1,1808,1808
3623,Proceso judicial criminal identificable,,1803,1803
3624,Proceso judicial criminal identificable,,1727,1727
3625,Proceso judicial criminal identificable,,1593,1593
3626,Proceso judicial criminal identificable,1,1804,1804
3627,Proceso judicial criminal identificable,,1788,1788
3628,Proceso judicial criminal identificable,,1635,1635
3629,Proceso judicial criminal identificable,,1803,1803
3630,Proceso judicial criminal identificable,,1808,1808
3631,Proceso judicial criminal identificable,,1592,1592
3632,No es un proceso penal con delito identificable,,1762,1762
3633,Proceso judicial criminal identificable,1,1805,1805
3634,Proceso judicial criminal identificable,,1637,1637
3635,Proceso judicial criminal identificable,,1787,1788
3636,No es un proceso penal con delito identificable,,1794,1794
3637,Proceso judicial criminal identificable,,1800,1800
3638,Proceso judicial criminal identificable,,1796,1796
3639,Proceso judicial criminal identificable,1,1807,1807
3640,Proceso judicial criminal identificable,1,1807,1807
3641,Proceso judicial criminal identificable,1,1804,1804
3642,Proceso judicial criminal identificable,,1793,1793
3643,Proceso judicial criminal identificable,,1766,1766
3644,Proceso judicial criminal identificable,1,1605,1799
3645,Proceso judicial criminal identificable,,1760,1760
3646,Proceso judicial criminal identificable,,1780,1780
3647,Proceso judicial criminal identificable,1,1739,1739
3648,Proceso judicial criminal identificable,1,1786,1786
3649,Proceso judicial criminal identificable,,1801,1801
3650,Proceso judicial criminal identificable,1,1772,1772
3651,Proceso judicial criminal identificable,1,1786,1786
3652,Proceso judicial criminal identificable,,1808,1808
3653,Proceso judicial criminal identificable,,1802,1802
3654,No es un proceso penal con delito identificable,,1770,1770
3655,Proceso judicial criminal identificable,1,1789,1789
3656,No es un proceso penal con delito identificable,,1767,1767
3657,No es un proceso penal con delito identificable,,1778,1778
3658,Proceso judicial criminal identificable,,1623,1623
3659,Proceso judicial criminal identificable,1,1801,1801
3660,Proceso judicial criminal identificable,,1650,1650
3661,Proceso judicial criminal identificable,1,1802,1802
3662,Proceso judicial criminal identificable,1,1772,1772
3663,Proceso judicial criminal identificable,1,1772,1772
3664,Proceso judicial criminal identificable,,1784,1784
3665,Proceso judicial criminal identificable,1,1563,1563
3666,Proceso judicial criminal identificable,,1791,1791
3667,Proceso judicial criminal identificable,,1793,1796
3668,Proceso judicial criminal identificable,,1793,1793
3669,Proceso judicial criminal identificable,,1759,1759
3670,Proceso judicial criminal identificable,1,1808,1808
3671,Proceso judicial criminal identificable,,1810,1810
3672,Proceso judicial criminal identificable,,1785,1785
3673,Proceso judicial criminal identificable,1,1590,1590
3674,Proceso judicial criminal identificable,,1635,1635
3675,Proceso judicial criminal identificable,,1808,1808
3676,Proceso judicial criminal identificable,,1740,1740
3677,Proceso judicial criminal identificable,,1803,1803
3678,Proceso judicial criminal identificable,,1581,1581
3679,Proceso judicial criminal identificable,,1782,1782
3680,Proceso judicial criminal identificable,,1781,1781
3681,Proceso judicial criminal identificable,,1720,1720
3682,Proceso judicial criminal identificable,1,1786,1786
3683,No es un proceso penal con delito identificable,,1616,1616
3684,Proceso judicial criminal identificable,,1804,1804
3685,Proceso judicial criminal identificable,,1767,1767
3686,Proceso judicial criminal identificable,1,1803,1803
3687,Proceso judicial criminal identificable,1,1803,1803
3688,Proceso judicial criminal identificable,1,1805,1805
3689,Proceso judicial criminal identificable,1,1755,1755
3690,Proceso judicial criminal identificable,,1804,1804
3691,No es un proceso penal con delito identificable,,1801,1801
3692,Proceso judicial criminal identificable,,1745,1745
3693,Proceso judicial criminal identificable,,1636,1636
3694,Proceso judicial criminal identificable,,1580,1580
3695,Proceso judicial criminal identificable,,1763,1763
3696,Proceso judicial criminal identificable,,1805,1805
3697,Proceso judicial criminal identificable,,1560,1560
3698,Proceso judicial criminal identificable,,1561,1561
3699,Proceso judicial criminal identificable,1,1586,1586
3700,Proceso judicial criminal identificable,,1776,1776
3701,Proceso judicial criminal identificable,,1586,1586
3702,Proceso judicial criminal identificable,1,1802,1802
3703,Proceso judicial criminal identificable,,1765,1765
3704,Proceso judicial criminal identificable,1,1631,1631
3705,Proceso judicial criminal identificable,,1793,1793
3706,No es un proceso penal con delito identificable,,1797,1797
3707,Proceso judicial criminal identificable,,1766,1766
3708,Proceso judicial criminal identificable,1,1634,1634
3709,No es un proceso penal con delito identificable,,1809,1809
3710,Proceso judicial criminal identificable,1,1809,1809
3711,Proceso judicial criminal identificable,1,1798,1798
3712,Proceso judicial criminal identificable,,1772,1772
3713,Proceso judicial criminal identificable,,1804,1804
3714,Proceso judicial criminal identificable,1,1806,1806
3715,Proceso judicial criminal identificable,,1803,1803
3716,Proceso judicial criminal identificable,,1797,1797
3717,Proceso judicial criminal identificable,,1808,1808
3718,Proceso judicial criminal identificable,1,1778,1778
3719,Proceso judicial criminal identificable,,1809,1809
3720,Proceso judicial criminal identificable,1,1806,1806
3721,Proceso judicial criminal identificable,,1801,1801
3722,Proceso judicial criminal identificable,,1782,1782
3723,Proceso judicial criminal identificable,,1798,1798
3724,Proceso judicial criminal identificable,,1653,1653
3725,Proceso judicial criminal identificable,1,1784,1784
3726,No es un proceso penal con delito identificable,,1692,1692
3727,Proceso judicial criminal identificable,,null,1751
3728,Proceso judicial criminal identificable,,1790,1790
3729,Proceso judicial criminal identificable,,1795,1795
3730,Proceso judicial criminal identificable,,1635,1635
3731,Proceso judicial criminal identificable,1,1801,1801
3732,Proceso judicial criminal identificable,,1648,1648
3733,Proceso judicial criminal identificable,,1774,1774
3734,Proceso judicial criminal identificable,,1801,1801
3735,Proceso judicial criminal identificable,1,1802,1802
3736,Proceso judicial criminal identificable,1,1808,1808
3737,Proceso judicial criminal identificable,,1727,1727
3738,Proceso judicial criminal identificable,,1793,1793
3739,Proceso judicial criminal identificable,,1802,1802
3740,Proceso judicial criminal identificable,,1794,1794
3741,Proceso judicial criminal identificable,1,1807,1807
3742,Proceso judicial criminal identificable,,1807,1807
3743,Proceso judicial criminal identificable,,1806,1806
3744,Proceso judicial criminal identificable,1,1788,1788
3745,Proceso judicial criminal identificable,,1803,1803
3746,Proceso judicial criminal identificable,1,1776,1776
3747,Proceso judicial criminal identificable,,1625,1625
3748,Proceso judicial criminal identificable,,1590,1590
3749,Proceso judicial criminal identificable,,1804,1804
3750,Proceso judicial criminal identificable,,1806,1806
3751,Proceso judicial criminal identificable,1,1808,1808
3752,Proceso judicial criminal identificable,,1808,1808
3753,Proceso judicial criminal identificable,1,1807,1807
3754,Proceso judicial criminal identificable,,1794,1794
3755,Proceso judicial criminal identificable,,1806,1806
3756,Proceso judicial criminal identificable,,1802,1802
3757,Proceso judicial criminal identificable,1,1807,1807
3758,Proceso judicial criminal identificable,,1803,1803
3759,Proceso judicial criminal identificable,,1617,1617
3760,Proceso judicial criminal identificable,,1757,1757
3761,Proceso judicial criminal identificable,,1793,1793
3762,Proceso judicial criminal identificable,1,1808,1808
3763,Proceso judicial criminal identificable,,1749,1749
3764,Proceso judicial criminal identificable,,1803,1803
3765,Proceso judicial criminal identificable,,1804,1804
3766,No es un proceso penal con delito identificable,,1802,1802
3767,No es un proceso penal con delito identificable,,1800,1800
3768,No es un proceso penal con delito identificable,,1809,1809
3769,No es un proceso penal con delito identificable,,1783,1783
3770,No es un proceso penal con delito identificable,,1803,1803
3771,No es un proceso penal con delito identificable,,1750,1750
3772,Proceso judicial criminal identificable,,1801,1801
3773,Proceso judicial criminal identificable,,1645,1645
3774,No es un proceso penal con delito identificable,,1648,1648
3775,No es un proceso penal con delito identificable,,1557,1557
3776,Proceso judicial criminal identificable,1,1791,1791
3777,Proceso judicial criminal identificable,1,1800,1800
3778,Proceso judicial criminal identificable,,1800,1800
3779,Proceso judicial criminal identificable,,1585,1585
3780,Proceso judicial criminal identificable,,1757,1757
3781,Proceso judicial criminal identificable,,1564,1564
3782,Proceso judicial criminal identificable,,1561,1561
3783,No es un proceso penal con delito identificable,,1634,1634
3784,Proceso judicial criminal identificable,,1617,1617
3785,Proceso judicial criminal identificable,,1808,1808
3786,Proceso judicial criminal identificable,,1635,1635
3787,Proceso judicial criminal identificable,,1805,1805
3788,Proceso judicial criminal identificable,,1646,1647
3789,Proceso judicial criminal identificable,,1633,1633
3790,Proceso judicial criminal identificable,1,1806,1806
3791,Proceso judicial criminal identificable,1,1795,1795
3792,Proceso judicial criminal identificable,,1796,1802
3793,Proceso judicial criminal identificable,,1807,1807
3794,Proceso judicial criminal identificable,,1807,1807
3795,Proceso judicial criminal identificable,1,1798,1798
3796,Proceso judicial criminal identificable,,1804,1804
3797,Proceso judicial criminal identificable,,1643,1643
3798,Proceso judicial criminal identificable,,1807,1807
3799,Proceso judicial criminal identificable,1,1573,1573
3800,Proceso judicial criminal identificable,,1789,1789
3801,Proceso judicial criminal identificable,,1776,1776
3802,Proceso judicial criminal identificable,,1805,1805
3803,Proceso judicial criminal identificable,1,1801,1801
3804,Proceso judicial criminal identificable,,1761,1761
3805,Proceso judicial criminal identificable,1,1803,1803
3806,Proceso judicial criminal identificable,,1598,1598
3807,Proceso judicial criminal identificable,,1809,1809
3808,Proceso judicial criminal identificable,1,1801,1801
3809,Proceso judicial criminal identificable,1,1655,1655
3810,Proceso judicial criminal identificable,,1793,1803
3811,No es un proceso penal con delito identificable,,1735,1735
3812,Proceso judicial criminal identificable,,1807,1807
3813,No es un proceso penal con delito identificable,,1768,1768
3814,No es un proceso penal con delito identificable,,1768,1768
3815,Proceso judicial criminal identificable,1,1770,1770
3816,No es un proceso penal con delito identificable,,1773,1773
3817,No es un proceso penal con delito identificable,,1742,1742
3818,No es un proceso penal con delito identificable,,1749,1749
3819,Proceso judicial criminal identificable,,1742,1742
3820,No es un proceso penal con delito identificable,,1744,1744
3821,No es un proceso penal con delito identificable,,1744,1744
3822,Proceso judicial criminal identificable,,1746,1746
3823,No es un proceso penal con delito identificable,,1768,1768
3824,No es un proceso penal con delito identificable,,1744,1744
3825,No es un proceso penal con delito identificable,,1744,1744
3826,No es un proceso penal con delito identificable,,1744,1744
3827,No es un proceso penal con delito identificable,,1765,1765
3828,No es un proceso penal con delito identificable,,1765,1765
3829,No es un proceso penal con delito identificable,,1767,1767
3830,No es un proceso penal con delito identificable,,1748,1748
3831,No es un proceso penal con delito identificable,,1762,1762
3832,No es un proceso penal con delito identificable,,1762,1762
3833,Proceso judicial criminal identificable,,1752,1752
3834,Proceso judicial criminal identificable,1,1767,1767
3835,No es un proceso penal con delito identificable,,1744,1744
3836,No es un proceso penal con delito identificable,,1744,1744
3837,Proceso judicial criminal identificable,1,1778,1778
3838,Proceso judicial criminal identificable,,1769,1769
3839,No es un proceso penal con delito identificable,,1769,1769
3840,No es un proceso penal con delito identificable,,1770,1770
3841,Proceso judicial criminal identificable,1,1793,1793
3842,Proceso judicial criminal identificable,,1776,1776
3843,No es un proceso penal con delito identificable,,1752,1752
3844,No es un proceso penal con delito identificable,,1765,1765
3845,No es un proceso penal con delito identificable,,1763,1763
3846,No es un proceso penal con delito identificable,,1745,1745
3847,No es un proceso penal con delito identificable,,1744,1744
3848,No es un proceso penal con delito identificable,,1743,1743
3849,No es un proceso penal con delito identificable,,1763,1763
3850,Proceso judicial criminal identificable,,1620,1620
3851,No es un proceso penal con delito identificable,,1773,1773
3852,No es un proceso penal con delito identificable,,1790,1790
3853,No es un proceso penal con delito identificable,,1788,1788
3854,No es un proceso penal con delito identificable,,1790,1790
3855,No es un proceso penal con delito identificable,,1784,1784
3856,No es un proceso penal con delito identificable,,1773,1773
3857,No es un proceso penal con delito identificable,,1796,1796
3858,Proceso judicial criminal identificable,,1611,1611
3859,No es un proceso penal con delito identificable,,1773,1773
3860,No es un proceso penal con delito identificable,,1773,1773
3861,Proceso judicial criminal identificable,,1773,1773
3862,No es un proceso penal con delito identificable,,1767,1767
3863,No es un proceso penal con delito identificable,,1774,1774
3864,No es un proceso penal con delito identificable,,1761,1761
3865,No es un proceso penal con delito identificable,,1773,1773
3866,No es un proceso penal con delito identificable,,1754,1754
3867,No es un proceso penal con delito identificable,,1777,1777
3868,No es un proceso penal con delito identificable,,1777,1777
3869,No es un proceso penal con delito identificable,,1754,1754
3870,No es un proceso penal con delito identificable,,1761,1761
3871,No es un proceso penal con delito identificable,,1773,1773
3872,Proceso judicial criminal identificable,,1751,1751
3873,No es un proceso penal con delito identificable,,null,null
3874,No es un proceso penal con delito identificable,,1794,1794
3875,Proceso judicial criminal identificable,,1743,1743
3876,No es un proceso penal con delito identificable,,1776,1776
3877,Proceso judicial criminal identificable,,1774,1774
3878,Proceso judicial criminal identificable,,1774,1776
3879,No es un proceso penal con delito identificable,,1774,1774
3880,No es un proceso penal con delito identificable,,1798,1798
3881,No es un proceso penal con delito identificable,,1776,1776
3882,No es un proceso penal con delito identificable,,1774,1774
3883,No es un proceso penal con delito identificable,,1773,1773
3884,No es un proceso penal con delito identificable,,1772,1772
3885,No es un proceso penal con delito identificable,,1773,1773
3886,No es un proceso penal con delito identificable,,1787,1787
3887,No es un proceso penal con delito identificable,,1744,1744
3888,No es un proceso penal con delito identificable,,1763,1763
3889,No es un proceso penal con delito identificable,,1763,1763
3890,Proceso judicial criminal identificable,,1763,1763
3891,Proceso judicial criminal identificable,,1790,1790
3892,No es un proceso penal con delito identificable,,1791,1791
3893,No es un proceso penal con delito identificable,,1749,1749
3894,No es un proceso penal con delito identificable,,1764,1764
3895,No es un proceso penal con delito identificable,,1776,1776
3896,No es un proceso penal con delito identificable,,1762,1762
3897,No es un proceso penal con delito identificable,,1770,1770
3898,Proceso judicial criminal identificable,,1751,1751
3899,No es un proceso penal con delito identificable,,1776,1776
3900,No es un proceso penal con delito identificable,,1794,1794
3901,No es un proceso penal con delito identificable,,1772,1772
3902,No es un proceso penal con delito identificable,,1773,1773
3903,No es un proceso penal con delito identificable,,1777,1777
3904,No es un proceso penal con delito identificable,,1793,1793
3905,Proceso judicial criminal identificable,,1773,1773
3906,No es un proceso penal con delito identificable,,1768,1777
3907,No es un proceso penal con delito identificable,,1787,1787
3908,No es un proceso penal con delito identificable,,1742,1742
3909,Proceso judicial criminal identificable,,1571,1571
3910,Proceso judicial criminal identificable,,1626,1626
3911,Proceso judicial criminal identificable,1,1801,1801
3912,Proceso judicial criminal identificable,,1605,1605
3913,Proceso judicial criminal identificable,,1766,1766
3914,Proceso judicial criminal identificable,,1781,1781
3915,Proceso judicial criminal identificable,,1781,1781
3916,Proceso judicial criminal identificable,,1615,1615
3917,Proceso judicial criminal identificable,,1808,1808
3918,Proceso judicial criminal identificable,,1667,1667
3919,Proceso judicial criminal identificable,1,1779,1779
3920,Proceso judicial criminal identificable,,1766,1766
3921,Proceso judicial criminal identificable,,1786,1786
3922,Proceso judicial criminal identificable,,1792,1792
3923,No es un proceso penal con delito identificable,,1771,1771
3924,Proceso judicial criminal identificable,,1794,1794
3925,Proceso judicial criminal identificable,,1593,1593
3926,Proceso judicial criminal identificable,,1740,1740
3927,Proceso judicial criminal identificable,1,1610,1610
3928,Proceso judicial criminal identificable,1,1721,1721
3929,Proceso judicial criminal identificable,1,1606,1606
3930,Proceso judicial criminal identificable,,1809,1809
3931,No es un proceso penal con delito identificable,,1774,1774
3932,Proceso judicial criminal identificable,,1801,1801
3933,Proceso judicial criminal identificable,1,1805,1805
3934,Proceso judicial criminal identificable,,1807,1807
3935,Proceso judicial criminal identificable,,1763,1763
3936,Proceso judicial criminal identificable,1,1809,1809
3937,No es un proceso penal con delito identificable,,1772,1777
3938,No es un proceso penal con delito identificable,,1749,1749
3939,No es un proceso penal con delito identificable,,1767,1767
3940,Proceso judicial criminal identificable,,1801,1801
3941,Proceso judicial criminal identificable,,1804,1804
3942,Proceso judicial criminal identificable,,1799,1799
3943,Proceso judicial criminal identificable,,1757,1757
3944,Proceso judicial criminal identificable,,1799,1799
3945,No es un proceso penal con delito identificable,,1791,1791
3946,No es un proceso penal con delito identificable,,1791,1791
3947,Proceso judicial criminal identificable,,1806,1806
3948,Proceso judicial criminal identificable,,1753,1753
3949,Proceso judicial criminal identificable,,1772,1772
3950,Proceso judicial criminal identificable,,1805,1805
3951,Proceso judicial criminal identificable,,1603,1603
3952,Proceso judicial criminal identificable,,1738,1738
3953,Proceso judicial criminal identificable,,1751,1751
3954,Proceso judicial criminal identificable,,1801,1801
3955,Proceso judicial criminal identificable,1,1808,1808
3956,Proceso judicial criminal identificable,,1797,1797
3957,Proceso judicial criminal identificable,,1769,1769
3958,Proceso judicial criminal identificable,,1768,1768
3959,No es un proceso penal con delito identificable,,1793,1793
3960,Proceso judicial criminal identificable,,1752,1752
3961,Proceso judicial criminal identificable,,1781,1781
3962,Proceso judicial criminal identificable,,1763,1763
3963,Proceso judicial criminal identificable,,1588,1588
3964,No es un proceso penal con delito identificable,,1794,1794
3965,Proceso judicial criminal identificable,,1807,1807
3966,Proceso judicial criminal identificable,,1796,1796
3967,Proceso judicial criminal identificable,,1796,1796
3968,Proceso judicial criminal identificable,1,1801,1801
3969,Proceso judicial criminal identificable,,1807,1807
3970,Proceso judicial criminal identificable,,1638,1638
3971,Proceso judicial criminal identificable,,1574,1576
3972,Proceso judicial criminal identificable,,1571,1571
3973,No es un proceso penal con delito identificable,,1726,1726
3974,Proceso judicial criminal identificable,,1752,1752
3975,Proceso judicial criminal identificable,,1797,1797
3976,Proceso judicial criminal identificable,,1802,1802
3977,No es un proceso penal con delito identificable,,1698,1698
3978,Proceso judicial criminal identificable,,1808,1808
3979,No es un proceso penal con delito identificable,,1787,1787
3980,Proceso judicial criminal identificable,,1797,1797
3981,Proceso judicial criminal identificable,,1757,1757
3982,No es un proceso penal con delito identificable,,1764,1764
3983,Proceso judicial criminal identificable,,1633,1633
3984,No es un proceso penal con delito identificable,,1764,1764
3985,Proceso judicial criminal identificable,,1755,1755
3986,Proceso judicial criminal identificable,,1806,1806
3987,Proceso judicial criminal identificable,,1631,1631
3988,Proceso judicial criminal identificable,,1773,1773
3989,Proceso judicial criminal identificable,,1808,1808
3990,Proceso judicial criminal identificable,,1792,1792
3991,Proceso judicial criminal identificable,1,1598,1598
3992,Proceso judicial criminal identificable,,1756,1756
3993,Proceso judicial criminal identificable,,1603,1603
3994,Proceso judicial criminal identificable,,1660,1660
3995,Proceso judicial criminal identificable,,1561,1561
3996,Proceso judicial criminal identificable,,1804,1804
3997,Proceso judicial criminal identificable,,1772,1791
3998,No es un proceso penal con delito identificable,,1808,1808
3999,Proceso judicial criminal identificable,1,1803,1803
4000,Proceso judicial criminal identificable,1,1766,1766
4001,Proceso judicial criminal identificable,,1752,1752
4002,Proceso judicial criminal identificable,,1798,1798
4003,Proceso judicial criminal identificable,1,1803,1809
4004,No es un proceso penal con delito identificable,,1795,1795
4005,Proceso judicial criminal identificable,,1766,1766
4006,No es un proceso penal con delito identificable,,1764,1764
4007,No es un proceso penal con delito identificable,,1755,1755
4008,No es un proceso penal con delito identificable,,1768,1768
4009,Proceso judicial criminal identificable,,1646,1646
4010,Proceso judicial criminal identificable,1,1787,1787
4011,No es un proceso penal con delito identificable,,1790,1790
4012,Proceso judicial criminal identificable,,1799,1799
4013,Proceso judicial criminal identificable,1,1800,1800
4014,Proceso judicial criminal identificable,,1555,1555
4015,Proceso judicial criminal identificable,1,1642,1642
4016,Proceso judicial criminal identificable,,1774,1774
4017,Proceso judicial criminal identificable,,1737,1744
4018,Proceso judicial criminal identificable,1,1805,1805
4019,Proceso judicial criminal identificable,1,1802,1802
4020,Proceso judicial criminal identificable,,1741,1743
4021,Proceso judicial criminal identificable,,1763,1763
4022,Proceso judicial criminal identificable,1,1777,1777
4023,Proceso judicial criminal identificable,1,1642,1642
4024,Proceso judicial criminal identificable,,1633,1633
4025,Proceso judicial criminal identificable,1,1806,1809
4026,Proceso judicial criminal identificable,,1785,1785
4027,Proceso judicial criminal identificable,1,1797,1797
4028,Proceso judicial criminal identificable,1,1790,1791
4029,Proceso judicial criminal identificable,,1575,1575
4030,Proceso judicial criminal identificable,,1803,1807
4031,Proceso judicial criminal identificable,1,1804,1804
4032,No es un proceso penal con delito identificable,,1799,1799
4033,No es un proceso penal con delito identificable,,1794,1794
4034,No es un proceso penal con delito identificable,,1794,1794
4035,Proceso judicial criminal identificable,1,1764,1764
4036,Proceso judicial criminal identificable,,1800,1800
4037,Proceso judicial criminal identificable,,1802,1802
4038,Proceso judicial criminal identificable,1,1803,1803
4039,Proceso judicial criminal identificable,,1776,1776
4040,Proceso judicial criminal identificable,,1650,1650
4041,Proceso judicial criminal identificable,,1791,1791
4042,Proceso judicial criminal identificable,,1805,1805
4043,Proceso judicial criminal identificable,,1807,1807
4044,Proceso judicial criminal identificable,,1788,1788
4045,Proceso judicial criminal identificable,,1793,1794
4046,Proceso judicial criminal identificable,,1807,1807
4047,Proceso judicial criminal identificable,,1808,1808
4048,Proceso judicial criminal identificable,,1804,1804
4049,Proceso judicial criminal identificable,,1794,1804
4050,Proceso judicial criminal identificable,1,1628,1628
4051,Proceso judicial criminal identificable,,1580,1580
4052,No es un proceso penal con delito identificable,,1585,1585
4053,Proceso judicial criminal identificable,,1804,1804
4054,Proceso judicial criminal identificable,1,1804,1804
4055,Proceso judicial criminal identificable,1,1805,1805
4056,Proceso judicial criminal identificable,,1805,1805
4057,Proceso judicial criminal identificable,,1622,1622
4058,Proceso judicial criminal identificable,1,1801,1801
4059,Proceso judicial criminal identificable,,1779,1779
4060,Proceso judicial criminal identificable,,1799,1799
4061,Proceso judicial criminal identificable,,1806,1806
4062,Proceso judicial criminal identificable,,1803,1803
4063,Proceso judicial criminal identificable,,1804,1804
4064,Proceso judicial criminal identificable,,1803,1803
4065,Proceso judicial criminal identificable,1,1786,1786
4066,Proceso judicial criminal identificable,,1805,1805
4067,Proceso judicial criminal identificable,,1787,1787
4068,Proceso judicial criminal identificable,1,1798,1798
4069,Proceso judicial criminal identificable,,1796,1796
4070,Proceso judicial criminal identificable,,1799,1799
4071,Proceso judicial criminal identificable,,1807,1807
4072,Proceso judicial criminal identificable,1,1767,1767
4073,Proceso judicial criminal identificable,,1803,1803
4074,Proceso judicial criminal identificable,,1802,1802
4075,Proceso judicial criminal identificable,,1795,1795
4076,No es un proceso penal con delito identificable,,1806,1806
4077,Proceso judicial criminal identificable,,1780,1784
4078,Proceso judicial criminal identificable,1,1793,1793
4079,No es un proceso penal con delito identificable,,1768,1768
4080,No es un proceso penal con delito identificable,,1793,1793
4081,Proceso judicial criminal identificable,,1773,1773
4082,Proceso judicial criminal identificable,1,1646,1646
4083,Proceso judicial criminal identificable,,1782,1782
4084,Proceso judicial criminal identificable,,1778,1778
4085,Proceso judicial criminal identificable,1,1803,1803
4086,Proceso judicial criminal identificable,1,1793,1793
4087,Proceso judicial criminal identificable,,1788,1788
4088,Proceso judicial criminal identificable,1,1794,1799
4089,Proceso judicial criminal identificable,,1760,1760
4090,Proceso judicial criminal identificable,1,1776,1776
4091,Proceso judicial criminal identificable,,1557,1557
4092,Proceso judicial criminal identificable,1,1807,1807
4093,Proceso judicial criminal identificable,,1809,1809
4094,Proceso judicial criminal identificable,,1579,1579
4095,Proceso judicial criminal identificable,,1761,1761
4096,Proceso judicial criminal identificable,,1605,1607
4097,Proceso judicial criminal identificable,,1798,1798
4098,Proceso judicial criminal identificable,1,1807,1807
4099,Proceso judicial criminal identificable,,1775,1776
4100,Proceso judicial criminal identificable,,1807,1807
4101,Proceso judicial criminal identificable,,1765,1765
4102,Proceso judicial criminal identificable,,1598,1803
4103,Proceso judicial criminal identificable,1,1769,1769
4104,Proceso judicial criminal identificable,,1786,1786
4105,No es un proceso penal con delito identificable,,1806,1806
4106,Proceso judicial criminal identificable,1,1805,1805
4107,Proceso judicial criminal identificable,,1771,1771
4108,Proceso judicial criminal identificable,1,1574,1574
4109,Proceso judicial criminal identificable,,1596,1596
4110,Proceso judicial criminal identificable,,1635,1635
4111,Proceso judicial criminal identificable,,1804,1804
4112,Proceso judicial criminal identificable,1,1807,1807
4113,Proceso judicial criminal identificable,1,1593,1593
4114,Proceso judicial criminal identificable,,1807,1807
4115,Proceso judicial criminal identificable,,1805,1805
