"ID_Caso","ID_Documento","Descripción","Código","Sub_Código","Año","Lugar","Especificaciones","Source","crimen","subcrimen"
"1067","1067A","Foja de un proceso por envenenamiento, atribuído por Marta, india de Silos, a Clara, india de Cácota.","11",,"1685","Silos","Perfectos","AGNSC.1952185811067A","Envenenamiento","Delitos"
"1068","1068A","Sumario instruido por Ramón Javier Navarro, Alcalde del Socorro, a Tomás y José Javier Garzón, por robo de unas mulas.","20","20.1","1776","El Socorro","Perfectos","AGNSC.195219582-5851068A","Robo","Robo"
"1069","1069A","Demanda de Hermenegilda Mendoza contra Juan Pedro Garzón, Francisca, Petronila, Manuela y Ascención Benjumea, quienes la apelaron y flagelaron.","4","4.1","1773","El Socorro","Perfectos","AGNSC.195221597-6051069A","Violencia","Heridas"
"106","106A","Sumario instruído contra Pedro de Lugo, por la violación de Petrona Riveros, hija de Simón de Riveros, vecinos de Tunja","9","9.4","1648","Tunja","Perfectos","AGNSC.1959328-336106A","Estupro","Violación"
"106","106B","Sumario instruído contra Pedro de Lugo, por la violación de Petrona Riveros, hija de Simón de Riveros, vecinos de Tunja","2",,"1648","Tunja","Sin codificación","AGNSC.19511338-426106B","Sin codificar","Delitos"
"1070","1070A","Causa seguida a Juan José Gómez, por maltratos a Román Gómez y Andrés Arciniegas, sus padres.","4","4.1","1787","San Gil","Perfectos","AGNSC.195222607-6301070A","Violencia","Heridas"
"1071","1071A","Causa seguida a Santiago Sáenz Forero, Antonio Guevara y Gregorio Forero, por el robo de un buey a Francisca Corredor.","20","20.1","1776","Vélez","Perfectos","AGNSC.195223631-6331071A","Robo","Robo"
"1072","1072A","Demanda de José Antonio Méndez y Juana Sánchez, su consorte, contra Sebastián Rodríguez de Iglesias, Alcalde de Bochalema por atropellos y persecuciones de que los hizo víctimas.","16","16.4","1769","Bochalema","Perfectos","AGNSC.195224634-6361072A","Injuria","Atropellos"
"1072","1072B","Demanda de José Antonio Méndez y Juana Sánchez, su consorte, contra Sebastián Rodríguez de Iglesias, Alcalde de Bochalema por atropellos y persecuciones de que los hizo víctimas.","15","15.4","1769","Bochalema","Perfectos","AGNSC.195224634-6361072B","Juicio de residencia","Persecución"
"1073","1073A","Juicio que se les siguió a Antonio Benito y Roque Ruíz, guardas del resguardo de Socorro, por riña que tuvieron a sable, de la cual resultaron ambos heridos.","4","4.2","1798","El Socorro","Decisión metodológica","AGNSC.195225637-6461073A","Violencia","Riña"
"1074","1074A","Causa seguida por Pedro José Santander, alcalde de Salazar de las Palmas, al Presbítero Miguel Antonio Ramírez y Sotomayor, cura de San Cayetano, por haberle dado una paliza a Ventura Rangel, mulato libre.","4","4.1","1793","San Cayetano","Perfectos","AGNSC.195226647-6501074A","Violencia","Heridas"
"1075","1075A","Demanda de Francisco de Rojas contra Silvestre Suárez de Figueroa y Matías Galán, quienes lo calumniaron atribuyéndole robo de ganado mayor. Juicio que se le siguio a los demandados.","16","16.1","1762","Monguí","Perfectos","AGNSC.195227651-7011075A","Injuria","Injuria"
"1076","1076A","Sumario instruido por Gabriel Patricio Guevara, Alcalde de Girón, a Lázaro Serrano, marido de María Justa de Rueda, por mantener relaciones sexuales con su cuñada.","10","10.2","1799","Girón","Decisión metodológica","AGNSC.195229705-7241076A","Concubinato","Adulterio"
"1077","1077A","Causa seguida a Mariano Diaz, por robo de ganado vacuno y lanar.","20","20.1","1804","null","Perfectos","AGNSC.195231745-7741077A","Robo","Robo"
"1078","1078A","Causa que se le siguió a Francisco [Francisca] Romero, por concubinato con Francisco Suárez.","10","10.1","1742","Girón","Perfectos","AGNSC.195232775-7991078A","Concubinato","Concubinato"
"1079","1079A","Sumario instruido por Antonio José de Silva, Corregidor de San Gil, a José Antonio Vesga, por robo de objetos de plata pertenecientes al culto catolicó.","20","20.1","1792","San Gil","Perfectos","AGNSC.195233800-8251079A","Robo","Robo"
"107","107A","Memorial sobre servicio de indios de José de Salavarrieta para su hacienda en Serrezuela","32",,"1652","Serrezuela","Códigos señalados","AGNSC.19510337107A","No-Casos","Delitos"
"1080","1080A","Sumario instruido por Alejandro Pinzón y Saavedra, alcalde de Puente Real, José Antonio González, por el delito de bestialidad.","13","13.1","1799","Puente Real","Perfectos","AGNSC.195235835-8421080A","Bestialidad","Bestialidad"
"1081","1081A","Demanda por injurias de Ignacio José Nava contra Camilo de Escobar.","16","16.1","1798","Málaga","Perfectos","AGNSC.195236843-8461081A","Injuria","Injuria"
"1082","1082A","Demanda de José Joaquín Téllez, vecino de Santa Ana, jurisdicción de Vélez, contra José Cayetano Tello, por agravios.","16","16.2","1799","Vélez","Perfectos","AGNSC.195237847-8501082A","Injuria","Agravios"
"1083","1083A","Sumario instruido a Santiago López, por abigeato.","20","20.1","1776","San José del Valle","Perfectos","AGNSC.195238851-8591083A","Robo","Robo"
"1084","1084A","Sumario instruido en Ocaña a varias personas que ultrajaron, vejaron y azotaron a Francisco Campos.","16","16.1","1762","Ocaña","Perfectos","AGNSC.195239860-10081084A","Injuria","Injuria"
"1084","1084B","Sumario instruido en Ocaña a varias personas que ultrajaron, vejaron y azotaron a Francisco Campos.","4","4.1","1762","Ocaña","Perfectos","AGNSC.195239860-10081084B","Violencia","Heridas"
"1085","1085A","Causa que se le siguio al Alférez Gregorio Gaspar Ruíz de Cote, por concubinato con una india llamada Juana, del pueblo de Silos, y Ursula de Areque, mujer de Vicente Flórez.","10","10.1","1758","Silos","Decisión metodológica","AGNSC.195311—1941085A","Concubinato","Concubinato"
"1085","1085B","Causa que se le siguio al Alférez Gregorio Gaspar Ruíz de Cote, por concubinato con una india llamada Juana, del pueblo de Silos, y Ursula de Areque, mujer de Vicente Flórez. ","10","10.2","1758","Silos","Decisión metodológica","AGNSC.195311—1941085B","Concubinato","Adulterio"
"1086","1086A","Demanda de Gregorio Camacho, vecino de Simacota, contra Francisco de Salazar, su tío, por haberle éste atacado, daga en mano, y contrademanda por injurias que recibió del sobrino.","4","4.1","1760","Simacota","Contrademanda","AGNSC.19532195-2791086A","Violencia","Heridas"
"1086","1086B","Demanda de Gregorio Camacho, vecino de Simacota, contra Francisco de Salazar, su tío, por haberle éste atacado, daga en mano, y contrademanda por injurias que recibió del sobrino.","16","16.1","1760","Simacota","Contrademanda","AGNSC.19532195-2791086B","Injuria","Injuria"
"1087","1087A","Demanda de Juan Gregorio Hurtado y Carreño, contra Alejo Serrano y Santos, por graves injurias que éste le irrogó (A).Fojas intercaladas, sin numeración de páginas, entre la página 
374 del anterior expediente y la 375, en que empieza otro nuevo. Contienen: un sumario de Ana María Nieto, por por robo; y al causa seguida a Rafael Lemus, por el homicidio de Ramón Rodríguez, en Aguachica, jurisdicción de Ocaña.","16","16.1","1809","null","Perfectos","AGNSC.19533280-3831087A","Injuria","Injuria"
"1088","1088A","Demanda de Juan Gregorio Hurtado y Carreño, contra Alejo Serrano y Santos, por graves injurias que éste le irrogó.Fojas intercaladas, sin numeración de páginas, entre la página 
374 del anterior expediente y la 375, en que empieza otro nuevo. Contienen: un sumario de Ana María Nieto, por por robo (B); y al causa seguida a Rafael Lemus, por el homicidio de Ramón Rodríguez, en Aguachica, jurisdicción de Ocaña.","20","20.1","1809","null","Perfectos","AGNSC.19533280-3831088A","Robo","Robo"
"1089","1089A","Sumario instruido por Joaquín José Rizo, alcalde de Ocaña, a Ramón Conde, por el homicidio de Juan Cenón Jácome.","1","1.1","1799","Ocaña","Perfectos","AGNSC.19535548-6551089A","Homicidio","Homicidio"
"1089","1089B","Informes de Simón Jácome, Alcalde de Ocaña, sobre la fuga de Ramón Conde, condenado a la pena capital.","21","21.1","1801","Ocaña","Perfectos","AGNSC.196820861-8921089B","Fuga (e intento) (incluye carcel, exilio o juicio) ","Fuga o intento de fuga (de cárcel, de exilio, etc)"
"108","108A","Acusación de Domingo Lombana contra Miguel Rivas, Alcalde, quien le tildó al primero el Titulo de ""Don""","16","16.1","1802","Santafé (Bogotá)","Perfectos","AGNSC.19512427-453108A","Injuria","Injuria"
"1090","1090A","Demanda de Juan Manuel Fernández contra Ignacio Martínez Gómez, quien le infiro graves heridas.","4","4.1","1806","San Gil","Perfectos","AGNSC.19536656-7041090A","Violencia","Heridas"
"1091","1091A","Causa seguida por Joaquín de Aguilar y Quirós, Alcalde de Pamplona, a José Antonio Rodríguez, por el robo de las tiendas de Tomás de Vargas, Juan Diaz y otros en dicha ciudad.","20","20.1","1760","Pamplona","Decisión metodológica","AGNSC.19537705-7861091A","Robo","Robo"
"1091","1091B","Causa seguida por Joaquín de Aguilar y Quirós, Alcalde de Pamplona, a José Antonio Rodríguez, por el robo de las tiendas de Tomás de Vargas, Juan Diaz y otros en dicha ciudad.","20","20.1","1760","Pamplona","Decisión metodológica","AGNSC.19537705-7861091B","Robo","Robo"
"1091","1091C","Causa seguida por Joaquín de Aguilar y Quirós, Alcalde de Pamplona, a José Antonio Rodríguez, por el robo de las tiendas de Tomás de Vargas, Juan Diaz y otros en dicha ciudad.","20","20.1","1760","Pamplona","Decisión metodológica","AGNSC.19537705-7861091C","Robo","Robo"
"1091","1091D","Causa seguida por Joaquín de Aguilar y Quirós, Alcalde de Pamplona, a José Antonio Rodríguez, por el robo de las tiendas de Tomás de Vargas, Juan Diaz y otros en dicha ciudad.","20","20.1","1760","Pamplona","Decisión metodológica","AGNSC.19537705-7861091D","Robo","Robo"
"1092","1092A","Cuasa seguida a José Gregorio Pereira Ramírez, por apropiarse ganados se Bernardo José Mariñas, según denuncio de éste.","20","20.1","1754","San Gil","Perfectos","AGNSC.19538787-9361092A","Robo","Robo"
"1093","1093A","Sumario instruido por José Simón Martínez Nieto, alcalde de Matanza, a Bárbara Ortega, por haber dado muerte a Diego de Olivar, su marido.","1","1.2","1801","Matanza","Perfectos","AGNSC.19539937-9711093A","Homicidio","Uxoricidio"
"1094","1094A","Causa seguida a José Javier Mantilla, Alcalde de Piedecuesta, por desacatos e inobediencia al gobernador de Girón, y demanda de aquél contra éste, por agravios.","19",,"1792","Girón","Contrademanda","AGNSC.195310972-10631094A","Desacato","Delitos"
"1094","1094B","Causa seguida a José Javier Mantilla, Alcalde de Piedecuesta, por desacatos e inobediencia al gobernador de Girón, y demanda de aquél contra éste, por agravios.","16","16.2","1792","Girón","Contrademanda","AGNSC.195310972-10631094B","Injuria","Agravios"
"1095","1095A","Demanda de José Miguel de Olarte y Salazar, contra Fray Pedro Pardo, cura de Puente Real, quien de manera Pública le suprimio el titulo de ""Don"" de que gozaba el demandante.","16","16.1","1806","Varios","Perfectos","AGNSC.195411-3661095A","Injuria","Injuria"
"1096","1096A","Documentos de Juan José Ruíz Salamando Franco Nieto, Regidor de Cartago, sobre su noble abolengo, a propósito del juicio seguido a Teresa Monroy, quien lo califico de mulato.","16","16.1","1790","Cartago","Perfectos","AGNSC.19542367-4681096A","Injuria","Injuria"
"1097","1097A","Indagatorias tomadas sobre la violación del domicilio de Miguel Tacón, Gobernador de Popayán, por parte de Antonio Tejada, Procurador, José Solís, Regidor; y Joaquín Pacheco, Notario.","20","20.3","1707","Popayán","Perfectos","AGNSC.19543469-4761097A","Robo","Traspaso"
"1098","1098A","Sumario instruido por Albino Berbeo, alcalde del Socorro, a Benito Roleto, por heridas causadas a Sabina Rangel.","4","4.1","1804","El Socorro","Perfectos","AGNSC.19544477-5441098A","Violencia","Heridas"
"1099","1099A","Causa seguida a Juan Francisco Díaz, por el delito de bestialidad.","13","13.1","1785","La Mesa","Perfectos","AGNSC.19545545-6641099A","Bestialidad","Bestialidad"
"1099","1099B","Memorial de Juan Francisco Díaz, preso por el delito de bestialidad, sobre su mala salud y necesidad de medicinarse.","28","28.7","1785","Santafé (Bogotá)","Códigos señalados","AGNSC.199625700-7031099B","Tipo de documento diferente a sumario ","Memorial"
"109","109A","Causa que se le siguió a Vicente Apolinar, a quien se le atribuyó la destrucción de una casulla de la capilla de la cárcel de Santafé","18","18.5","1788","Santafé (Bogotá)","Perfectos","AGNSC.19513454-481109A","Financiero","Disputa de por animales (matar ganado ajeno)"
"10","10A","Causa criminal seguida a José de Echandía, por varios delitos y excesos y querella que presentó contra don Juan Antonio de Olca Alcalde de Neiva, por considerar parcial su actuación en la causa que le siguió.","22","22.2","1799","Neiva","Contrademanda","AGNSC.19112643-80510A","Vagancia","Excesos"
"10","10B","Causa criminal seguida a José de Echandía, por varios delitos y excesos y querella que presentó contra don Juan Antonio de Olca Alcalde de Neiva, por considerar parcial su actuación en la causa que le siguió.","24","24.1","1799","Neiva","Contrademanda","AGNSC.19112643-80510B","Mala praxis de abogados","Jueces cuestionables"
"10","10C","Demanda de Juan Antonio Olea contra José de Echandía, por injurias.","16","16.1","1801","Neiva","Contrademanda","AGNSC.191285676-71610C","Injuria","Injuria"
"10","10D","Causa criminal seguida a José de Echandía, por varios delitos y excesos y querella que presentó contra don Juan Antonio de Olca Alcalde de Neiva, por considerar parcial su actuación en la causa que le siguió.","33",,"1799","Neiva","Ambiguos","AGNSC.19112643-80510D","Ambiguos","Delitos"
"1100","1100A","Causa seguida a Tomás Ruíz, guarda de la renta de tabacos de Girón, por dinero de la venta que le fue róbado. Su absolución.","20","20.1","1787","Girón","Perfectos","AGNSC.19546665-7801100A","Robo","Robo"
"1101","1101A","Sumario instruido por Manuel Mantilla Sabas, Alcalde de Piedecuesta, a Juan Alberto Salazar, por el homicidio de Juan de Dios Jaimes.","1","1.1","1808","Piedecuesta","Perfectos","AGNSC.19547781-8331101A","Homicidio","Homicidio"
"1102","1102A","Sumario instruido a Francisco Villamizar y Vicente Espítia por robo de ganados del hato de la Piñuela, perteneciente al monasterio de Santa Clara de Pamplona.","20","20.1","1805","La Piñuela","Contrademanda","AGNSC.194911738-7751102A","Robo","Robo"
"1102","1102B","Vicente Espítia y Felipe Gamboa, presos en la cárcel de Pamplona, se querellan criminalmente del Alcalde Manuel de Cáceres Enciso, quien los hizo azotar ","15","15.2","1805","Pamplona","Contrademanda","AGNSC.19549903-9321102B","Juicio de residencia","Abuso de autoridad (en general)"
"1102","1102C","Sumario instruido por Sixto Barreto, Alcalde de Tona, a Felipe Gamboa, por robo de ganados.","2",,"1805","Tona","Sin codificación","AGNSC.19548834-9021102C","Sin codificar","Delitos"
"1103","1103A","Diego Martín de Peralta, diputado de consulado de comercio, se querella de José Javier Gallardo, de Pamplona, por los atropellos de que lo hizo víctima.","16","16.4","1797","Pamplona","Perfectos","AGNSC.195410933-9991103A","Injuria","Atropellos"
